Seniority;Status;Category;FirstDivision;SecondDivision;RFEF1;RFEF2;RFEF3;Preferent;Regional1;Regional2;Regional3;Junior;Male;Sex;YearBorn;Age;DateBorn;MadridBorn;PlaceBorn;Spanish;PostCode;City;MainRef;AssRef;Role;textCategory;MadridOffice;AlcalaOffice;AranjuezOffice;Office;;Weight;Height;Profession;StartYear;StartDate;StartAge;DropYear;DropDate;DropAge;talent
9;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;17/08/1977;0;SEVILLA;1;28380;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;;2012;30/10/2012;35;2015;21/07/2015;38;0
12;1;2;0;1;0;0;0;0;0;0;0;0;1;MASCULINO;1994;27;12/11/1994;1;MADRID;1;28032;Madrid;0;1;ARBITRO ASISTENTE;A.A. 2ª DIVISION;1;0;0;MADRID;;;;ESTUDIANTE;2009;01/10/2009;15;;;;0
14;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1990;31;06/03/1990;1;MADRID;1;28032;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;ESTUDIANTE;2007;12/02/2007;17;2019;30/06/2019;29;0
9;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1991;30;09/04/1991;1;MADRID;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2012;26/11/2012;21;2015;30/06/2015;24;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2000;21;14/01/2000;1;MADRID;1;28222;Majadahonda;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;65;185;;2019;03/10/2019;19;;;;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1994;27;25/05/1994;0;QUITO;1;28982;Parla;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;75;1.67;ESTUDIANTE;2014;30/10/2014;20;2021;25/06/2021;27;0
14;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1984;37;11/01/1984;0;ZAMORA;1;28026;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;MILITAR;2007;19/09/2007;23;2014;30/06/2014;30;0
3;1;9;0;0;0;0;0;0;0;0;1;0;1;MASCULINO;1994;27;25/11/1994;1;MADRID;1;28804;Alcalá De Henares;1;0;ARBITRO;TERCERA REGIONAL;0;1;0;ALCALA DE HENARES;;68;1.74;Operario/Administrativo;2018;05/07/2018;24;;;;0
6;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1996;25;06/01/1996;1;ALCALA DE HENARES;1;28805;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;;2015;28/10/2015;19;2018;30/06/2018;22;0
18;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;28/01/1977;1;MADRID;1;28007;Acebeda (La);1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;FUNCIONARIO;2003;13/10/2003;26;2014;30/06/2014;37;0
24;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1979;42;08/05/1979;1;MADRID;1;28035;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;ESTUDIANTE;1997;01/02/1997;18;2014;30/06/2014;35;0
22;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1982;39;17/06/1982;1;MADRID;1;28007;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1999;12/01/1999;17;2014;30/06/2014;32;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1996;25;27/07/1996;1;MADRID;1;28018;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;1.79;Estudiante;2018;13/06/2018;22;;;;0
2;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2003;18;24/04/2003;1;MADRID;1;28232;Las Rozas de Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;71;185;estudiante;2019;08/10/2019;16;;;;0
0;1;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;2005;16;03/12/2005;1;madrid;1;28232;Las Rozas de Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;54;1.64;Estudiante;2021;07/01/2021;16;;;;0
5;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1992;29;06/10/1992;1;GETAFE;1;28991;Torrejón De La Calzada;1;0;ARBITRO;JUVENIL;0;0;1;ARANJUEZ;;;;;2016;06/04/2016;24;2019;;27;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1994;27;23/01/1994;0;MALAGON;1;28918;Leganés;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2015;27/01/2015;21;2017;30/06/2017;23;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1998;23;03/01/1998;0;ZAMORA;1;28903;Getafe;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;77;1.84;Estudiante;2016;08/11/2016;18;;;;0
12;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1991;30;19/10/1991;1;MADRID;1;28806;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;82;1.8;ESTUDIANTE;2009;01/01/2009;18;;;;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2004;17;04/08/2004;1;MADRID;1;28041;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;63;1.82;Estudiante;2019;16/07/2019;15;;;;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2000;21;23/02/2000;1;MADRID;1;28047;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;57;164;;2019;13/09/2019;19;;;;0
23;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1976;45;16/09/1976;0;LINARES (JAEN);1;28024;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1998;01/05/1998;22;2014;30/06/2014;38;0
10;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1993;28;28/04/1993;1;MOSTOLES (MADRID);1;28932;Móstoles;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2011;20/12/2011;18;2016;30/06/2016;23;0
26;0;4;0;0;0;1;0;0;0;0;0;0;1;MASCULINO;1973;48;31/03/1973;1;MADRID;1;28806;Alcalá De Henares;0;1;ARBITRO ASISTENTE;A.A. 2ª RFEF;0;1;0;ALCALA DE HENARES;;;;VENDEDOR CORTE INGLES;1995;01/02/1995;22;2014;30/06/2014;41;0
10;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1989;32;07/04/1989;1;ALCALA DE HENARES;1;28804;Alcalá De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;;2011;27/07/2011;22;2017;30/06/2017;28;0
7;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1995;26;07/02/1995;0;LOGROÑO;1;28009;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2014;30/10/2014;19;2017;30/06/2017;22;0
22;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;25/10/1977;1;MADRID;1;28770;Colmenar Viejo;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;FUNCIONARIO;1999;29/04/1999;22;2014;30/06/2014;37;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2002;19;21/09/2002;1;MADRID;1;28660;Boadilla Del Monte;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;69;1.72;;2019;09/01/2019;17;;;;0
13;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1989;32;10/04/1989;1;ALCALA DE HENARES (M;1;28805;Madrid;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;85;1.88;ESTUDIANTE;2008;23/10/2008;19;2014;30/06/2014;25;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1986;35;10/10/1986;0;X;1;28000;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2015;10/09/2015;29;2016;30/06/2016;30;0
21;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1983;38;23/04/1983;1;MADRID;1;28804;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;ESTUDIANTE;2000;23/01/2000;17;2014;30/06/2014;31;0
20;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1976;45;27/05/1976;1;MADRID;1;28804;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;0;1;0;ALCALA DE HENARES;;;;;2001;01/07/2001;25;2014;30/06/2014;38;0
25;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1979;42;29/06/1979;1;MADRID;1;28804;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;ESTUDIANTE;1996;01/02/1996;17;2014;30/06/2014;35;0
3;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1986;35;17/01/1986;0;VIGO;1;28002;Madrid;1;0;ARBITRO;EXCEDENCIA PRIMERA AFICIONADOS;1;0;0;MADRID;;60;1.65;Ingeniero Informático;2018;09/07/2018;32;2020;30/06/2020;34;0
13;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1990;31;09/01/1990;1;MADRID;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;SOCORRISTA;2008;13/05/2008;18;2014;30/06/2014;24;0
6;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1988;33;15/02/1988;1;MADRID;1;28680;San Martín De Valdeiglesias;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2015;17/11/2015;27;2018;30/06/2018;30;0
7;0;5;0;0;0;0;1;0;0;0;0;0;1;MASCULINO;1994;27;12/02/1994;1;ALCALA DE HENARES (MADRID);1;28805;Alcalá De Henares;0;1;ARBITRO ASISTENTE;A.A. 3ª RFEF;0;1;0;ALCALA DE HENARES;;62;177;;2014;01/02/2014;20;2019;30/06/2019;25;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2002;19;30/11/2002;1;ALCORCON;1;28922;Alcorcón;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;57;1.72;;2019;16/07/2019;17;;;;0
3;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1997;24;07/10/1997;1;MADRID;1;28026;Madrid;0;1;ARBITRO ASISTENTE;A.A. PREFERENTE;1;0;0;MADRID;;;;;2018;16/07/2018;21;2019;30/06/2019;22;0
23;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1975;46;13/11/1975;1;MADRID;1;28025;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;OFICIAL DEL C. BOMBEROS;1998;25/06/1998;23;2014;30/06/2014;39;0
7;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1988;33;29/04/1988;0;SANTO DOMINGO;1;28341;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;65;1.67;Técnico Superior Instalaciones Eléctricas;2014;03/11/2014;26;2019;30/06/2019;31;0
29;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;28/01/1977;1;MADRID;1;28921;Alcorcón;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;MARMOLISTA;1992;01/01/1992;15;2014;30/06/2014;37;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2001;20;12/07/2001;1;MADRID;1;28031;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;Estudiante;2018;19/07/2018;17;;;;0
11;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1984;37;10/04/1984;1;MADRID;1;28017;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2010;02/11/2010;26;2016;30/06/2016;32;0
25;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1977;44;08/11/1977;1;MADRID;1;28047;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;1996;01/03/1996;19;2014;30/06/2014;37;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;2004;17;30/09/2004;1;GETAFE;1;28914;Leganés;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;77;182;ESTUDIANTE;2018;30/07/2018;14;;;;0
5;1;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;2002;19;28/03/2002;1;MADRID;1;28922;Alcorcón;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;;2016;06/04/2016;14;;;;1
20;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1978;43;12/01/1978;0;TOMELLOSO;1;13700;Tomelloso;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2001;13/02/2001;23;2014;30/06/2014;36;0
19;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1978;43;02/07/1978;1;MADRID;1;28034;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2002;28/02/2002;24;2014;30/06/2014;36;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2002;19;05/01/2002;0;ZARAGOZA;1;28806;Alcalá De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;60;1.72;;2019;11/02/2019;17;;;;0
11;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1991;30;08/12/1991;0;ESPAÑA;1;28032;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;2010;30/06/2010;19;2016;30/06/2016;25;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1992;29;03/01/1992;1;ALCALA DE HENARES;1;28802;Alcalá De Henares;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;71;1.74;Operario de producción Disavasa;2016;14/12/2016;24;;;;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2001;20;17/12/2001;1;MADRID;1;28041;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;77;187;;2019;08/10/2019;18;;;;0
2;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1999;22;20/11/1999;0;LARRACHE;0;28941;Fuenlabrada;0;1;ARBITRO ASISTENTE;A.A. PREFERENTE;1;0;0;MADRID;;70;1.83;;2019;----------;20;2021;30/06/2021;22;1
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2002;19;03/10/2002;1;LEGANES;1;28939;Arroyomolinos;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;52;165;;2019;04/10/2019;17;;;;0
10;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1991;30;18/02/1991;0;CHISINAU;0;28030;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2011;27/07/2011;20;2018;30/06/2018;27;0
25;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1979;42;11/11/1979;0;BARAKALDO (VIZCAYA);1;28220;Majadahonda;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;1996;01/03/1996;17;2014;30/06/2014;35;0
9;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1997;24;22/12/1997;1;ALCALA DE HENARES;1;28806;Madrid;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;;2012;30/10/2012;15;2017;30/06/2017;20;0
9;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1993;28;14/07/1993;0;Colombia;1;28939;Arroyomolinos;1;0;ARBITRO;EXCEDENCIA JUVENIL;1;0;0;MADRID;;;;;2012;13/04/2012;19;2019;30/06/2019;26;0
20;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1979;42;04/07/1979;1;MADRID;1;28035;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2001;13/02/2001;22;2014;30/06/2014;35;0
2;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1982;39;03/03/1982;0;ZARAGOZA;1;28044;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;84;183;INFORMÁTICO;2019;05/06/2019;37;2021;15/06/2021;39;0
3;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1988;33;07/11/1988;0;BRASIL;0;29016;Málaga;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;77;1.74;;2018;17/12/2018;30;2021;;33;0
8;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1994;27;09/01/1994;1;MADRID;1;28830;San Fernando De Henares;1;0;ARBITRO;PRIMERA AFICIONADOS;0;1;0;ALCALA DE HENARES;;;;;2013;05/11/2013;19;;;;0
5;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1996;25;03/10/1996;1;ALCALA DE HENARES;1;28816;Camarma De Esteruelas;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;88;191;;2016;20/04/2016;20;;;;0
9;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1986;35;26/04/1986;1;MADRID;1;28340;Valdemoro;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2012;30/10/2012;26;2016;30/06/2016;30;0
6;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1986;35;03/09/1986;;;1;28343;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;;2015;23/11/2015;29;;;;0
6;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1996;25;01/08/1996;1;GETAFE;1;28981;Parla;1;0;ARBITRO;JUVENIL;0;0;1;ARANJUEZ;;;;;2015;27/01/2015;19;2018;30/06/2018;22;0
19;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1981;40;05/11/1981;1;MADRID;1;28007;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2002;31/01/2002;21;2014;30/06/2014;33;0
13;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1989;32;21/10/1989;0;PALMA DE MALLORCA;1;28003;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2008;25/01/2008;19;2014;30/06/2014;25;0
23;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1973;48;29/03/1973;1;MADRID;1;28044;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;1998;01/02/1998;25;2014;30/06/2014;41;0
20;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1982;39;16/02/1982;1;MADRID;1;28923;Alcorcón;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;ESTUDIANTE;2001;02/10/2001;19;2014;30/06/2014;32;0
20;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1983;38;26/03/1983;1;MADRID;1;28923;Alcorcón;1;0;ARBITRO;EXCEDENCIA PREFERENTE;1;0;0;MADRID;;;;ING.SUP.TELECOMUNICACIONE;2001;03/10/2001;18;2014;30/06/2014;31;0
25;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1971;50;23/06/1971;1;MADRID;1;28026;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;COMERCIO;1996;01/03/1996;25;2014;30/06/2014;43;0
18;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1975;46;26/09/1975;0;VELICO TARNOVO;1;28805;Madrid;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;;;CONSERJERIA;2003;16/12/2003;28;2014;30/06/2014;39;0
5;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1994;27;01/12/1994;0;CARANSEBES;1;28003;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;82;184;FARMACÉUTICO;2016;13/09/2016;22;;;;0
13;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1984;37;07/05/1984;1;MADRID;1;28027;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;FUNCIONARIO;2008;22/09/2008;24;2014;30/06/2014;30;0
12;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1987;34;07/08/1987;0;MIERES;1;28045;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2009;10/07/2009;22;2014;30/06/2014;27;0
17;0;6;0;0;0;0;0;1;0;0;0;0;1;MASCULINO;1982;39;26/04/1982;0;BADAJOZ;1;28036;Madrid;1;0;ARBITRO;PREFERENTE;1;0;0;MADRID;;;;ESTUDIANTE;2004;21/09/2004;22;2014;30/06/2014;32;0
19;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1979;42;01/02/1979;1;MADRID;1;28850;Torrejón De Ardoz;1;0;ARBITRO;SEGUNDA REGIONAL;0;1;0;ALCALA DE HENARES;;;;ESTUDIANTE;2002;01/07/2002;23;2014;30/06/2014;35;0
2;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2004;17;21/01/2004;0;BARCELONA;1;28050;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;68.5;1.81;;2019;17/09/2019;15;;;;0
2;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1999;22;25/06/1999;0;PAMPLONA;1;28806;Alcalá De Henares;1;0;ARBITRO;JUVENIL;0;1;0;ALCALA DE HENARES;;69;1.7;;2019;11/02/2019;20;2021;25/06/2021;22;0
14;0;10;0;0;0;0;0;0;0;0;0;1;0;FEMENINO;1988;33;28/04/1988;1;MADRID;1;28770;Colmenar Viejo;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;;2007;07/11/2007;19;2018;30/06/2018;30;0
5;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1999;22;15/01/1999;1;MADRID;1;28011;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;68;1.68;;2016;06/04/2016;17;2019;30/06/2019;20;0
21;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1983;38;25/03/1983;1;MADRID;1;28021;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;trabajador;2000;20/06/2000;17;;;;0
15;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1990;31;09/08/1990;1;MADRID;1;28933;Móstoles;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2006;13/02/2006;16;2014;30/06/2014;24;0
6;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1998;23;07/07/1998;1;MADRID;1;28220;Majadahonda;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;70;1.73;ESTUDIANTE;2015;24/11/2015;17;;;;1
2;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1995;26;22/12/1995;0;ECUADOR;0;28019;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;75;176;;2019;09/10/2019;24;2021;25/06/2021;26;0
21;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1980;41;26/02/1980;1;MADRID;1;28033;Madrid;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ESTUDIANTE;2000;20/06/2000;20;2014;30/06/2014;34;0
4;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1999;22;20/10/1999;1;MADRID;1;28939;Arroyomolinos;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;59;1.64;Estudiante;2017;20/11/2017;18;;;;0
3;1;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;2001;20;15/02/2001;1;MADRID;1;28939;Arroyomolinos;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;61;170;;2018;10/09/2018;17;;;;0
2;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1983;38;11/04/1983;0;CORDOBA;1;28320;Pinto;1;0;ARBITRO;EXCEDENCIA JUVENIL;0;0;1;ARANJUEZ;;75;172;;2019;03/10/2019;36;2021;15/06/2021;38;0
7;0;8;0;0;0;0;0;0;0;1;0;0;0;FEMENINO;1997;24;01/05/1997;0;AREVALO;1;28760;Tres Cantos;1;0;ARBITRO;EXCEDENCIA SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2014;26/06/2014;17;2020;30/06/2020;23;0
3;1;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1999;22;23/11/1999;1;MADRID;1;28005;Madrid;1;0;ARBITRO;PRIMERA AFICIONADOS;1;0;0;MADRID;;;;;2018;20/03/2018;19;;;;0
3;0;8;0;0;0;0;0;0;0;1;0;0;0;FEMENINO;1999;22;09/09/1999;1;MADRID;1;28022;Madrid;1;0;ARBITRO;EXCEDENCIA SEGUNDA REGIONAL;1;0;0;MADRID;;;1.68;;2018;30/07/2018;19;2019;;20;1
16;0;7;0;0;0;0;0;0;1;0;0;0;1;MASCULINO;1986;35;22/07/1986;1;MADRID;1;28044;Madrid;1;0;ARBITRO;EXCEDENCIA PRIMERA AFICIONADOS;1;0;0;MADRID;;66;1.63;Gestor de tienda;2005;15/09/2005;19;2019;;33;0
22;0;10;0;0;0;0;0;0;0;0;0;1;1;MASCULINO;1970;51;24/06/1970;1;MADRID;1;28938;Móstoles;1;0;ARBITRO;JUVENIL;1;0;0;MADRID;;;;ADMINISTRATIVO;1999;26/04/1999;29;2014;30/06/2014;44;0
12;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1980;41;26/04/1980;1;MADRID;1;28341;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;OPERARIO ALMACEN;2009;02/02/2009;29;2016;30/06/2016;36;0
28;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1972;49;18/08/1972;1;MADRID;1;28942;Fuenlabrada;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;DISPATCHER;1993;01/01/1993;21;2014;30/06/2014;42;0
12;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1992;29;15/09/1992;1;MADRID;1;28342;Valdemoro;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;;;INFORMATICO;2009;30/12/2009;17;2020;30/06/2020;28;0
3;1;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1994;27;12/06/1994;1;ARANJUEZ;1;28300;Aranjuez;1;0;ARBITRO;SEGUNDA REGIONAL;0;0;1;ARANJUEZ;;63;1.69;Estudiante de CAFYD / INEF;2018;15/11/2018;24;;;;0
9;0;8;0;0;0;0;0;0;0;1;0;0;1;MASCULINO;1990;31;15/08/1990;0;las palmas;1;28015;Madrid;1;0;ARBITRO;SEGUNDA REGIONAL;1;0;0;MADRID;;;;;2012;13/04/2012;22;2015;30/06/2015;25;0
